date,fear_and_greed_historical,fear_and_greed_historical_rating,market_momentum_sp500,market_momentum_sp500_rating,market_momentum_sp125,market_momentum_sp125_rating,stock_price_strength,stock_price_strength_rating,stock_price_breadth,stock_price_breadth_rating,put_call_options,put_call_options_rating,market_volatility_vix,market_volatility_vix_rating,market_volatility_vix_50,market_volatility_vix_50_rating,junk_bond_demand,junk_bond_demand_rating,safe_haven_demand,safe_haven_demand_rating
2025-11-05,23.057142857142857,extreme fear,6796.29,extreme greed,6364.00816,extreme greed,1.0432561983075186,extreme fear,1027.0747642107074,extreme greed,0.6872520554846557,extreme fear,18.01,extreme fear,16.921,extreme fear,1.3874246605093703,extreme fear,1.1030873976655546,extreme fear
2025-11-06,24.342857142857145,extreme fear,6720.32,extreme greed,6372.49144,extreme greed,0.8680530952709393,extreme fear,996.2344827709483,extreme greed,0.6950760264678086,extreme fear,19.5,extreme fear,17.014,extreme fear,1.36726306122035,extreme fear,2.9077293615007727,extreme fear
2025-11-07,20.428571428571427,extreme fear,6728.8,extreme greed,6379.56832,extreme greed,0.8746057698275012,extreme fear,990.8630865195436,extreme greed,0.7113477545082904,extreme fear,19.08,extreme fear,17.107,extreme fear,1.3880437039490698,extreme fear,1.4957626762856382,extreme fear
2025-11-10,29.942857142857143,fear,6832.43,extreme greed,6387.13536,extreme greed,0.9843553035672217,extreme fear,997.8143780667147,extreme greed,0.6955716363200629,extreme fear,17.6,extreme fear,17.1518,extreme fear,1.3827803980440299,extreme fear,3.5748284760369975,extreme fear
2025-11-11,30.457142857142856,fear,6846.61,extreme greed,6394.7676,extreme greed,1.1413116792752875,extreme fear,1020.1399841683774,extreme greed,0.6833008669165117,extreme fear,17.28,extreme fear,17.154,extreme fear,1.3686641733312799,extreme fear,2.922693097123082,extreme fear
2025-11-12,34.57142857142858,fear,6850.92,extreme greed,6402.239519999999,extreme greed,1.1401934434761318,extreme fear,1043.741376977759,extreme greed,0.6688946662662708,extreme fear,17.51,extreme fear,17.1772,extreme fear,1.3641503902809402,extreme fear,4.099580664254287,extreme fear
2025-11-13,24.542857142857144,extreme fear,6737.49,extreme greed,6408.4724,extreme greed,1.0324957033631375,extreme fear,1035.6433983750317,extreme greed,0.668952914073859,extreme fear,20.0,extreme fear,17.2712,extreme fear,1.37379580861315,extreme fear,1.9733875766331752,extreme fear
2025-11-14,22.057142857142853,extreme fear,6734.11,extreme greed,6414.636479999999,extreme greed,0.918752594083563,extreme fear,1016.5159724402882,extreme greed,0.6677471857108689,extreme fear,19.83,extreme fear,17.3642,extreme fear,1.3689544582716102,extreme fear,1.214196631524878,extreme fear
2025-11-17,11.642857142857142,extreme fear,6672.41,extreme greed,6420.49208,extreme greed,0.6098208549855576,extreme fear,966.5162023045333,extreme greed,0.70579485784975,extreme fear,22.38,extreme fear,17.5096,extreme fear,1.3637497484908099,extreme fear,0.3704656106659592,extreme fear
2025-11-18,8.9,extreme fear,6617.32,extreme greed,6426.673760000001,extreme greed,0.28205344682991085,extreme fear,934.3178961043075,extreme greed,0.7354020833018707,extreme fear,24.69,extreme fear,17.7026,extreme fear,1.37045533212364,extreme fear,-0.11519208671090989,extreme fear
2025-11-19,7.857142857142857,extreme fear,6642.16,extreme greed,6433.07496,extreme greed,0.023427273887606827,extreme fear,893.8930813174187,extreme greed,0.7658585610093449,extreme fear,23.66,extreme fear,17.8688,extreme fear,1.3775646344699202,extreme fear,-0.5560682155498564,extreme fear
2025-11-20,5.171428571428572,extreme fear,6538.76,extreme greed,6438.962479999999,extreme greed,-0.31614398755172624,extreme fear,827.3094921816335,extreme greed,0.8093616913680556,extreme fear,26.42,fear,18.103,extreme fear,1.3729458718200596,extreme fear,-3.0009620418004257,extreme fear
2025-11-21,5.6571428571428575,extreme fear,6602.99,extreme greed,6444.4140800000005,extreme greed,-0.6693925842353832,extreme fear,804.7311757011394,extreme greed,0.8230824241665813,extreme fear,23.43,extreme fear,18.2764,extreme fear,1.3793090409619901,extreme fear,-3.514524170385665,extreme fear
2025-11-24,13.685714285714285,extreme fear,6705.12,extreme greed,6450.94664,extreme greed,-0.8582979688430263,extreme fear,794.3647460212006,extreme greed,0.8004527957774998,extreme fear,20.52,extreme fear,18.373,extreme fear,1.3854182448115802,extreme fear,-2.4020185258764193,extreme fear
2025-11-25,15.028571428571428,extreme fear,6765.88,extreme greed,6457.776319999999,extreme greed,-0.8166084079673402,extreme fear,815.4736071951302,extreme greed,0.7934567567979536,extreme fear,18.56,extreme fear,18.417,extreme fear,1.3888516859991595,extreme fear,-2.4452537492178084,extreme fear
2025-11-26,17.657142857142862,extreme fear,6812.61,extreme greed,6464.983679999999,extreme greed,-0.6606313656056262,extreme fear,852.7529045673205,extreme greed,0.783085858113318,extreme fear,17.19,extreme fear,18.446399999999997,extreme fear,1.3921047496137804,extreme fear,-0.9132197930093493,extreme fear
2025-11-28,21.771428571428572,extreme fear,6849.09,extreme greed,6472.28888,extreme greed,-0.403878237968317,extreme fear,907.2490370578995,extreme greed,0.7068518819612702,extreme fear,16.35,extreme fear,18.459400000000002,extreme fear,1.3958340274874101,extreme fear,-0.4303458780851317,extreme fear
2025-12-01,22.085714285714285,extreme fear,6812.63,extreme greed,6479.02696,extreme greed,-0.20208639059184724,extreme fear,940.5575824338969,extreme greed,0.68460861506902,extreme fear,17.24,extreme fear,18.4952,extreme fear,1.3782090560360796,extreme fear,-0.6381383337972595,extreme fear
2025-12-02,23.257142857142856,extreme fear,6829.37,extreme greed,6485.89544,extreme greed,-0.048196895156406,extreme fear,957.1405761206598,extreme greed,0.6759783475571861,extreme fear,16.59,extreme fear,18.505,extreme fear,1.4661925544421306,extreme fear,0.7315987375242738,extreme fear
2025-12-03,24.771428571428572,extreme fear,6849.72,extreme greed,6493.1788,extreme greed,0.2704160353613079,extreme fear,990.9881252914041,extreme greed,0.6579663801841152,extreme fear,16.08,extreme fear,18.4938,extreme fear,1.4638214208836202,extreme fear,0.09022943408096111,extreme fear
2025-12-04,36.02857142857143,fear,6857.12,extreme greed,6500.03288,extreme greed,0.44714594509422484,extreme fear,1027.3810629314303,extreme greed,0.6464847937493468,extreme fear,15.78,extreme fear,18.4858,extreme fear,1.3588247313001198,extreme fear,2.106934761351711,extreme fear
2025-12-05,38.142857142857146,fear,6870.4,extreme greed,6506.94904,extreme greed,0.6882510314734717,extreme fear,1051.7175886619468,extreme greed,0.6627816304548079,extreme fear,15.41,extreme fear,18.4592,extreme fear,1.35230456093388,extreme fear,2.41782105035883,extreme fear
2025-12-08,40.77142857142858,fear,6846.51,extreme greed,6513.410640000001,extreme greed,0.853068354216164,extreme fear,1060.1333211690874,extreme greed,0.6500206636974285,extreme fear,16.66,extreme fear,18.4866,extreme fear,1.2508734705783404,extreme fear,0.6274246509469185,extreme fear
2025-12-09,40.94285714285714,fear,6840.51,extreme greed,6519.956800000001,extreme greed,0.8387539055695612,extreme fear,1068.9111694845556,extreme greed,0.6509654543036562,extreme fear,16.93,extreme fear,18.5028,extreme fear,1.2531814411954798,extreme fear,0.8046735947602884,extreme fear
2025-12-10,36.371428571428574,fear,6886.68,extreme greed,6526.68816,extreme greed,0.9335123500651951,extreme fear,1097.0331192069887,extreme greed,0.6451869754157035,extreme fear,15.77,extreme fear,18.4926,extreme fear,1.3419228747955598,extreme fear,1.077495285026095,extreme fear
2025-12-11,43.74285714285714,fear,6901.0,extreme greed,6534.0804,extreme greed,1.1273548277441297,extreme fear,1138.883966764582,extreme greed,0.6395785935249686,extreme fear,14.85,extreme fear,18.463800000000003,extreme fear,1.3598010731435801,extreme fear,2.6928470506664643,extreme fear
2025-12-12,39.285714285714285,fear,6827.41,extreme greed,6540.4348,extreme greed,1.3809908688934736,extreme fear,1161.5645562383545,extreme greed,0.6353857340667354,extreme fear,15.74,extreme fear,18.445999999999998,extreme fear,1.3473973985172403,extreme fear,1.7192987258640522,extreme fear
2025-12-15,49.314285714285724,neutral,6816.51,extreme greed,6547.10512,extreme greed,1.676200737044894,extreme fear,1173.3857756791963,extreme greed,0.5982659717540575,extreme fear,16.5,extreme fear,18.443,extreme fear,1.32995591636913,extreme fear,2.556107810990244,extreme fear
2025-12-16,46.4,neutral,6800.26,extreme greed,6553.66024,extreme greed,1.9198700061916738,extreme fear,1163.5698898999008,extreme greed,0.6205050890858912,extreme fear,16.48,extreme fear,18.4452,extreme fear,1.3281765933187897,extreme fear,2.646203044985183,extreme fear
2025-12-17,37.68571428571429,fear,6721.43,extreme greed,6559.68896,extreme greed,2.2088312567133994,extreme fear,1153.0372808485317,extreme greed,0.6214092040054429,extreme fear,17.62,extreme fear,18.4528,extreme fear,1.3413737670661903,extreme fear,1.0942149814361628,extreme fear
2025-12-18,42.371428571428574,fear,6774.76,extreme greed,6565.68568,extreme greed,2.527409770658753,extreme fear,1146.7629951525455,extreme greed,0.651709111202573,extreme fear,16.87,extreme fear,18.464199999999998,extreme fear,1.34090538701188,extreme fear,3.4168929366664234,extreme fear
2025-12-19,44.199999999999996,fear,6834.5,extreme greed,6571.62424,extreme greed,2.87238952562249,extreme fear,1143.1631402242865,extreme greed,0.6705722302584772,extreme fear,14.91,extreme fear,18.4338,extreme fear,1.3430742196393903,extreme fear,4.180039747452434,extreme fear
2025-12-22,54.88571428571429,neutral,6878.49,extreme greed,6577.91488,extreme greed,3.201545607047555,extreme fear,1162.1401126245075,extreme greed,0.7099270039125296,extreme fear,14.08,extreme fear,18.2822,extreme fear,1.2572652597432503,extreme fear,3.579308954560092,extreme fear
2025-12-23,58.57142857142857,greed,6909.79,extreme greed,6584.06504,extreme greed,3.3240942502302424,extreme fear,1169.1692450906767,extreme greed,0.7056973574731122,extreme fear,14.0,extreme fear,18.1816,extreme fear,1.25155924800487,extreme fear,3.382687756203446,extreme fear
2025-12-24,58.0,greed,6932.05,extreme greed,6590.136880000001,extreme greed,3.284003907717542,extreme fear,1190.9670142127118,extreme greed,0.7200238306680464,extreme fear,13.47,extreme fear,18.0348,extreme fear,1.25339518518717,extreme fear,2.863801952218769,extreme fear
2025-12-26,54.857142857142854,neutral,6929.94,extreme greed,6595.9367999999995,extreme greed,3.1836550218557567,extreme fear,1209.8607837801312,extreme greed,0.6989213682872242,extreme fear,13.6,extreme fear,17.894000000000002,extreme fear,1.2576744262608803,extreme fear,2.0174729882277056,extreme fear
2025-12-29,47.885714285714286,neutral,6905.74,extreme greed,6601.598639999999,extreme greed,3.015578277121695,extreme fear,1215.169112385949,extreme greed,0.6962000477986947,extreme fear,14.2,extreme fear,17.671799999999998,extreme fear,1.2638341460914804,extreme fear,1.174234296785184,extreme fear
2025-12-30,46.114285714285714,neutral,6896.24,extreme greed,6606.9492,extreme greed,2.925330339093667,extreme fear,1218.212613014245,extreme greed,0.6973404951921054,extreme fear,14.33,extreme fear,17.5428,extreme fear,1.2661168184002702,extreme fear,1.0429298024571152,extreme fear
2025-12-31,43.25714285714286,fear,6845.5,extreme greed,6611.478399999999,extreme greed,2.8087037962854313,extreme fear,1186.3459091810873,extreme greed,0.6866117033996622,extreme fear,14.95,extreme fear,17.4772,extreme fear,1.25739416306268,extreme fear,0.4977375007499336,extreme fear
2026-01-02,45.22857142857142,neutral,6858.47,extreme greed,6616.50632,extreme greed,2.675842030291589,extreme fear,1177.1894414343478,extreme greed,0.668618956131079,extreme fear,14.51,extreme fear,17.41,extreme fear,1.2428993075517196,extreme fear,0.3689920962512755,extreme fear
2026-01-05,47.60000000000001,neutral,6902.05,extreme greed,6621.918559999999,extreme greed,2.785139752968939,extreme fear,1182.8657960987161,extreme greed,0.6689216998091255,extreme fear,14.9,extreme fear,17.336000000000002,extreme fear,1.2342578210825301,extreme fear,0.34745188679714684,extreme fear
2026-01-06,52.857142857142854,neutral,6944.82,extreme greed,6627.37104,extreme greed,2.946668155679199,extreme fear,1205.153637683752,extreme greed,0.6796771901512638,extreme fear,14.75,extreme fear,17.285,extreme fear,1.2362872112958099,extreme fear,1.1084761036490867,extreme fear
2026-01-07,48.57142857142857,neutral,6920.93,extreme greed,6632.4947999999995,extreme greed,3.024973338996313,extreme fear,1200.4922007883788,extreme greed,0.6889520434667202,extreme fear,15.38,extreme fear,17.2652,extreme fear,1.23347026081813,extreme fear,0.5273752341499023,extreme fear
2026-01-08,48.371428571428574,neutral,6921.46,extreme greed,6637.788479999999,extreme greed,3.1692100987691054,extreme fear,1215.8863737086194,extreme greed,0.6973907456664067,extreme fear,15.45,extreme fear,17.2584,extreme fear,1.2372008462540205,extreme fear,0.49514586349837153,extreme fear
2026-01-09,54.114285714285714,neutral,6966.28,extreme greed,6643.37024,extreme greed,3.2265301513907927,extreme fear,1234.9299724582008,extreme greed,0.7032858875271348,extreme fear,14.49,extreme fear,17.2198,extreme fear,1.2239589492070602,extreme fear,0.803812192146344,extreme fear
2026-01-12,58.0,greed,6977.27,extreme greed,6649.23832,extreme greed,3.206261885543244,extreme fear,1251.0730991194255,extreme greed,0.7117731556597396,extreme fear,15.12,extreme fear,17.183799999999998,extreme fear,1.2316740625916103,extreme fear,1.916492388339048,extreme fear
2026-01-13,59.085714285714296,greed,6963.74,extreme greed,6654.83864,extreme greed,3.3336963867547658,extreme fear,1258.6034360133467,extreme greed,0.697994595217602,extreme fear,15.98,extreme fear,17.1652,extreme fear,1.2264776596979394,extreme fear,1.8280790385569445,extreme fear
2026-01-14,58.62857142857143,greed,6926.6,extreme greed,6659.87256,extreme greed,3.528325977288689,extreme fear,1277.130586382368,extreme greed,0.6919511717987331,extreme fear,16.75,extreme fear,17.1514,extreme fear,1.2305188737026704,extreme fear,2.049258973327207,extreme fear
2026-01-15,63.65714285714286,greed,6944.47,extreme greed,6665.054,extreme greed,3.926631134422545,extreme fear,1298.195384474821,extreme greed,0.7184908001499825,extreme fear,15.84,extreme fear,17.1248,extreme fear,1.2456490821089399,extreme fear,3.635079459745641,extreme fear
2026-01-16,63.77142857142858,greed,6940.01,extreme greed,6670.129279999999,extreme greed,4.145740804470735,extreme fear,1309.483856516819,extreme greed,0.725384103169638,extreme fear,15.86,extreme fear,17.062,extreme fear,1.2376961382200402,extreme fear,3.400878943376583,extreme fear
2026-01-20,50.85714285714287,neutral,6796.86,extreme greed,6674.0272,extreme greed,4.122498686546386,extreme fear,1293.7215627762573,extreme greed,0.7311603467618014,extreme fear,20.09,extreme fear,17.1036,extreme fear,1.2245723018644994,extreme fear,0.2941277182032114,extreme fear
2026-01-21,53.857142857142854,neutral,6875.62,extreme greed,6678.160879999999,extreme greed,4.397801226226365,extreme fear,1299.8096414771182,extreme greed,0.731404206363,extreme fear,16.9,extreme fear,17.0516,extreme fear,1.21150166465928,extreme fear,0.4248894585103047,extreme fear
2026-01-22,54.771428571428565,neutral,6913.35,extreme greed,6682.56088,extreme greed,4.706487822572132,extreme fear,1317.5184820824643,extreme greed,0.7328967593964435,extreme fear,15.64,extreme fear,16.9828,extreme fear,1.2202652866122905,extreme fear,0.4658574878606729,extreme fear
2026-01-23,54.885714285714286,neutral,6915.61,extreme greed,6686.77664,extreme greed,4.84828084811562,extreme fear,1324.1409712999694,extreme greed,0.7076848308546174,extreme fear,16.09,extreme fear,16.9526,extreme fear,1.2227964838363796,extreme fear,0.2493012582832962,extreme fear
2026-01-26,57.65714285714286,greed,6950.23,extreme greed,6691.26032,extreme greed,5.040586129139627,extreme fear,1327.3773574997124,extreme greed,0.7177674853987988,extreme fear,16.15,extreme fear,16.93,extreme fear,1.2247982247678701,extreme fear,0.7408390870723468,extreme fear
2026-01-27,64.97142857142858,greed,6978.6,extreme greed,6696.12224,extreme greed,5.190884038287576,extreme fear,1335.4372087927638,extreme greed,0.7094878413363217,extreme fear,16.35,extreme fear,16.9068,extreme fear,1.2288271008183596,extreme fear,1.741508318780262,extreme fear
2026-01-28,65.54285714285713,greed,6978.03,extreme greed,6701.04328,extreme greed,5.447385220320673,extreme fear,1328.6400292670492,extreme greed,0.7072630669548339,extreme fear,16.35,extreme fear,16.8338,extreme fear,1.2221907542045503,extreme fear,1.8737721796090776,extreme fear
2026-01-29,63.82857142857143,greed,6969.01,extreme greed,6706.08024,extreme greed,5.68766522196291,extreme fear,1325.2569764363684,extreme greed,0.7197256760379186,extreme fear,16.88,extreme fear,16.7748,extreme fear,1.2241961721352896,extreme fear,1.9402673549942753,extreme fear
2026-01-30,58.60000000000001,greed,6939.03,extreme greed,6711.6884,extreme greed,5.749690546998837,extreme fear,1307.787956061927,extreme greed,0.7246990310141388,extreme fear,17.44,extreme fear,16.676,extreme fear,1.2312174233810902,extreme fear,1.4339848340677044,extreme fear
2026-02-02,63.40000000000001,greed,6976.44,extreme greed,6716.8604,extreme greed,5.86111608643994,extreme fear,1294.1727407879837,extreme greed,0.7317484169248762,extreme fear,16.34,extreme fear,16.509,extreme fear,1.2271569293455402,extreme fear,2.0869345183068937,extreme fear
2026-02-03,43.34285714285714,fear,6917.81,extreme greed,6721.80936,extreme greed,5.835592139183046,extreme fear,1288.4743413612748,extreme greed,0.7504390378814427,extreme fear,18.0,extreme fear,16.3958,extreme fear,1.3542841561111998,extreme fear,0.4657188396522972,extreme fear
2026-02-04,47.228571428571435,neutral,6882.72,extreme greed,6726.11064,extreme greed,5.899471826994925,extreme fear,1294.394129653096,extreme greed,0.7705293045396713,extreme fear,18.64,extreme fear,16.2402,extreme fear,1.26723375407689,extreme fear,0.5231697738058897,extreme fear
2026-02-05,34.94285714285714,fear,6798.4,extreme greed,6729.77784,extreme greed,5.849699463748562,extreme fear,1276.7559629334642,extreme greed,0.8073263201646279,extreme fear,21.77,extreme fear,16.207,extreme fear,1.2616948946006,extreme fear,-1.6123056032859215,extreme fear
2026-02-06,45.371428571428574,neutral,6932.3,extreme greed,6734.12064,extreme greed,6.106340631963471,extreme fear,1291.985711775705,extreme greed,0.7996761850204337,extreme fear,17.76,extreme fear,16.1518,extreme fear,1.2874130262007102,extreme fear,-0.23456637183645307,extreme fear
2026-02-09,48.4857142857143,neutral,6964.82,extreme greed,6738.851600000001,extreme greed,6.177463045437133,extreme fear,1308.5557433161403,extreme greed,0.7818887647062859,extreme fear,17.36,extreme fear,16.1278,extreme fear,1.27364745171354,extreme fear,-0.06969543494744192,extreme fear
2026-02-10,47.228571428571435,neutral,6941.81,extreme greed,6742.82,extreme greed,6.264617620905796,extreme fear,1326.5358355743656,extreme greed,0.7781298816350997,extreme fear,17.79,extreme fear,16.1398,extreme fear,1.27364745171354,extreme fear,-0.4648864502141808,extreme fear
2026-02-11,49.91428571428571,neutral,6941.47,extreme greed,6746.61912,extreme greed,6.477129966245468,extreme fear,1341.2669372888001,extreme greed,0.7717293283868967,extreme fear,17.65,extreme fear,16.1658,extreme fear,1.2797262768349997,extreme fear,0.4943792219529086,extreme fear
2026-02-12,36.357142857142854,fear,6832.76,extreme greed,6749.532880000001,extreme greed,6.514974484340672,extreme fear,1328.457990624084,extreme greed,0.7879820127603372,extreme fear,20.82,extreme fear,16.2374,extreme fear,1.2752495472805097,extreme fear,-2.1309306684076663,extreme fear
2026-02-13,33.84285714285714,fear,6836.17,extreme greed,6752.62384,extreme greed,6.344263882309834,extreme fear,1331.6688611426785,extreme greed,0.7889562745460321,extreme fear,20.6,extreme fear,16.3176,extreme fear,1.3052657814868898,extreme fear,-2.7594638960561833,extreme fear
2026-02-17,33.31428571428572,fear,6843.22,extreme greed,6755.7764,extreme greed,6.287472674845687,extreme fear,1324.5150233000552,extreme greed,0.8295297923915967,extreme fear,20.29,extreme fear,16.4018,extreme fear,1.31286123699594,extreme fear,-0.9569356800791297,extreme fear
2026-02-18,34.157142857142865,fear,6881.31,extreme greed,6759.53592,extreme greed,6.441454495494174,extreme fear,1330.5532419625704,extreme greed,0.841047553136017,extreme fear,19.62,extreme fear,16.4786,extreme fear,1.31687988282514,extreme fear,-1.102969900876329,extreme fear
2026-02-19,34.400000000000006,fear,6861.89,extreme greed,6763.2648,extreme greed,6.222059110654336,extreme fear,1334.474986193837,extreme greed,0.8891923068993492,extreme fear,20.23,extreme fear,16.575,extreme fear,1.3005819079151193,extreme fear,-1.975668263526234,extreme fear
2026-02-20,42.34285714285715,fear,6909.51,extreme greed,6767.57952,extreme greed,5.928742408904243,extreme fear,1346.0044731780529,extreme greed,0.8473912456544653,extreme fear,19.09,extreme fear,16.6236,extreme fear,1.30450960982412,extreme fear,-1.1505595838677842,extreme fear
2026-02-23,32.542857142857144,fear,6837.75,extreme greed,6770.546240000001,extreme greed,5.749777688626899,extreme fear,1331.8465549121875,extreme greed,0.8556278441465708,extreme fear,21.01,extreme fear,16.7052,extreme fear,1.3038645446279502,extreme fear,-2.89942194697794,extreme fear
2026-02-24,40.25714285714286,fear,6890.07,extreme greed,6774.15224,extreme greed,5.597909462789523,extreme fear,1335.4017232585038,extreme greed,0.8332752903330084,extreme fear,19.55,extreme fear,16.7808,extreme fear,1.3116488332078797,extreme fear,-2.665416694510128,extreme fear
2026-02-25,43.142857142857146,fear,6946.13,extreme greed,6777.993759999999,extreme greed,5.593460131090616,extreme fear,1339.1261077933948,extreme greed,0.8146235598080199,extreme fear,17.93,extreme fear,16.8424,extreme fear,1.31369169599541,extreme fear,-1.8522153386902247,extreme fear
2026-02-26,42.91428571428571,fear,6908.86,extreme greed,6781.413439999999,extreme greed,5.583983703703741,extreme fear,1356.2871552263393,extreme greed,0.7844834051456087,extreme fear,18.63,extreme fear,16.9002,extreme fear,1.3093256563672704,extreme fear,-2.3380290445518783,extreme fear
2026-02-27,41.17142857142857,fear,6878.88,extreme greed,6784.4295999999995,extreme greed,5.543061774909959,extreme fear,1363.8472425353734,extreme greed,0.778714938870983,extreme fear,19.86,extreme fear,16.967399999999998,extreme fear,1.31432046702255,extreme fear,-2.9496666872031905,extreme fear
2026-03-02,34.285714285714285,fear,6881.62,extreme greed,6787.80048,extreme greed,5.754167253898122,extreme fear,1370.746916503751,extreme greed,0.7932711340127183,extreme fear,21.44,extreme fear,17.0666,extreme fear,1.3275715904524303,extreme fear,-3.0615537697582154,extreme fear
2026-03-03,31.628571428571426,fear,6816.63,extreme greed,6791.0092,extreme greed,5.561333155903721,extreme fear,1346.9036011693602,extreme greed,0.808729849772598,extreme fear,23.57,extreme fear,17.1856,extreme fear,1.3275715904524303,extreme fear,-2.8776371223706874,extreme fear
2026-03-04,33.07142857142857,fear,6869.5,extreme greed,6794.3791200000005,extreme greed,5.389342440526024,extreme fear,1338.4103289877914,extreme greed,0.8191505670975193,extreme fear,21.15,extreme fear,17.2712,extreme fear,1.3275715904524303,extreme fear,-1.5076416058313722,extreme fear
2026-03-05,31.62857142857143,fear,6830.71,extreme greed,6797.00816,extreme greed,5.043583093582625,extreme fear,1305.7468501228584,extreme greed,0.8182517284404586,extreme fear,23.75,extreme fear,17.448,extreme fear,1.3654153799245103,extreme fear,0.12096964823236668,extreme fear
2026-03-06,25.25714285714286,fear,6740.02,extreme greed,6799.076319999999,extreme greed,4.915978784139283,extreme fear,1252.5581108916622,extreme greed,0.8406389146558568,extreme fear,29.49,fear,17.7562,extreme fear,1.3585776499676503,extreme fear,-3.0447997221653713,extreme fear
2026-03-09,22.228571428571428,extreme fear,6795.99,extreme greed,6801.48304,extreme greed,4.281802870997817,extreme fear,1209.4979007605837,extreme greed,0.8400691960809684,extreme fear,25.5,fear,17.9862,extreme fear,1.3671156723455,extreme fear,-2.9448141553195244,extreme fear
2026-03-10,20.271428571428572,extreme fear,6781.48,extreme greed,6803.634,extreme greed,3.864594167048068,extreme fear,1162.0771619719571,extreme greed,0.841425788087169,extreme fear,24.93,extreme fear,18.2154,extreme fear,1.3848030403100196,extreme fear,-2.0895919388425335,extreme fear
2026-03-11,18.314285714285713,extreme fear,6775.8,extreme greed,6805.58408,extreme greed,3.327460532673293,extreme fear,1106.8139132027525,extreme greed,0.8463639212257956,extreme fear,24.23,extreme fear,18.428,extreme fear,1.3479382256907,extreme fear,-2.0036987597189326,extreme fear
2026-03-13,16.671428571428574,extreme fear,6632.19,extreme greed,6805.94184,extreme greed,2.614660563122224,extreme fear,1051.4523523904622,extreme greed,0.8476519130625831,extreme fear,27.19,fear,18.687800000000003,extreme fear,1.3266521579208004,extreme fear,-1.5148400940081332,extreme fear
2026-03-16,23.914285714285718,extreme fear,6699.38,extreme greed,6806.8625600000005,extreme greed,2.212891881936848,extreme fear,1026.0581555082354,extreme greed,0.8397786816679345,extreme fear,23.51,extreme fear,18.8714,extreme fear,1.3305466185797699,extreme fear,-0.6524159994688958,extreme fear
2026-03-17,22.88571428571429,extreme fear,6716.09,extreme greed,6807.66904,extreme greed,1.990800343224845,extreme fear,1023.2026394655325,extreme greed,0.8540576027622068,extreme fear,22.37,extreme fear,19.0198,extreme fear,1.3360300461200099,extreme fear,-0.9803267891970129,extreme fear
2026-03-18,13.614285714285714,extreme fear,6624.7,extreme greed,6807.812559999999,extreme greed,1.673901288693282,extreme fear,989.1385552247028,extreme greed,0.8596650806121217,extreme fear,25.09,fear,19.231399999999997,extreme fear,1.34213010232839,extreme fear,-2.555541265154161,extreme fear
2026-03-19,18.314285714285713,extreme fear,6606.49,extreme greed,6807.86168,extreme greed,1.2578538605805591,extreme fear,958.3112313692479,extreme greed,0.9034415676851475,extreme fear,24.06,extreme fear,19.4146,extreme fear,1.3404615639878796,extreme fear,-2.499428189298815,extreme fear
2026-03-20,8.4,extreme fear,6506.48,extreme greed,6806.857840000001,extreme greed,0.7640278773277068,extreme fear,900.8257351074102,extreme greed,0.9169216050519783,extreme fear,26.78,fear,19.6552,extreme fear,1.37020868336475,extreme fear,-3.673219942195133,extreme fear
2026-03-23,11.62857142857143,extreme fear,6581.0,extreme greed,6806.190960000001,extreme greed,0.484914892199908,extreme fear,881.6403845689405,extreme greed,0.9064249542388267,extreme fear,26.15,fear,19.8706,extreme fear,1.3379673277446498,extreme fear,-1.6412944430267615,extreme fear
2026-03-24,10.35714285714286,extreme fear,6556.37,extreme greed,6805.091920000001,extreme greed,0.31807073174552386,extreme fear,871.6200045327054,extreme greed,0.9038564025631196,extreme fear,26.95,fear,20.1006,extreme fear,1.34398984780523,extreme fear,-2.3366494015721857,extreme fear
2026-03-25,16.542857142857144,extreme fear,6591.9,extreme greed,6804.57176,extreme greed,0.12542117383139717,extreme fear,882.6883379995861,extreme greed,0.892295395764591,extreme fear,25.33,fear,20.3174,extreme fear,1.34692898199988,extreme fear,-3.209698851201377,extreme fear
2026-03-26,10.257142857142858,extreme fear,6477.16,extreme greed,6803.28528,extreme greed,-0.21057035195633317,extreme fear,875.4369861901164,extreme greed,0.865524383913494,extreme fear,27.44,fear,20.5638,extreme fear,1.34702787108831,extreme fear,-3.328369331777989,extreme fear
2026-03-27,8.171428571428573,extreme fear,6368.85,extreme greed,6801.398319999999,extreme greed,-0.7631645239534903,extreme fear,847.1804773766358,extreme greed,0.8771387560895574,extreme fear,31.05,fear,20.8652,extreme fear,1.3425404816744395,extreme fear,-4.140045545894005,extreme fear
2026-03-30,5.771428571428572,extreme fear,6343.72,extreme greed,6798.99848,extreme greed,-1.1968223567886627,extreme fear,820.8490869258826,extreme greed,0.9032541159284939,extreme fear,30.61,fear,21.142400000000002,extreme fear,1.3559995077549,extreme fear,-6.002892589334458,extreme fear
2026-03-31,14.885714285714284,extreme fear,6528.52,extreme greed,6797.93696,extreme greed,-1.5997917924964713,extreme fear,827.0724509494431,extreme greed,0.9026984748049038,extreme fear,25.25,fear,21.330600000000004,extreme fear,1.3707289879914895,extreme fear,-2.7950318621187846,extreme fear
2026-04-01,15.857142857142858,extreme fear,6575.32,extreme greed,6797.03184,extreme greed,-1.6194845477737614,extreme fear,836.6485247394502,extreme greed,0.9383703071721285,extreme fear,24.54,extreme fear,21.5042,extreme fear,1.3558708785094102,extreme fear,-2.562331445704727,extreme fear
